"x"
"839"	"VERB PRON ADP"
"840"	"VERB PRON ADV"
"841"	"VERB PRON CONJ"
"842"	"VERB PRON DET"
"843"	"VERB PRON NOUN"
"844"	"VERB PRON NUM"
"845"	"VERB PRON PRON"
"846"	"VERB PRON PRT"
"847"	"VERB PRON VERB"
"848"	"VERB PRT ADJ"
"849"	"VERB PRT ADP"
"850"	"VERB PRT ADV"
"851"	"VERB PRT CONJ"
"852"	"VERB PRT DET"
"853"	"VERB PRT NOUN"
"854"	"VERB PRT NUM"
"855"	"VERB PRT PRON"
"856"	"VERB PRT PRT"
"857"	"VERB PRT VERB"
"858"	"VERB VERB ADJ"
"859"	"VERB VERB ADP"
"860"	"VERB VERB ADV"
"861"	"VERB VERB CONJ"
"862"	"VERB VERB DET"
"863"	"VERB VERB NOUN"
"864"	"VERB VERB NUM"
"865"	"VERB VERB PRON"
"866"	"VERB VERB PRT"
"867"	"VERB VERB VERB"
"868"	"ADJ ADP PRT"
"869"	"ADJ DET PRT"
"870"	"ADJ NUM ADJ"
"871"	"ADJ NUM ADP"
"872"	"ADJ NUM ADV"
"873"	"ADJ PRT NOUN"
"874"	"ADJ PRT NUM"
"875"	"ADP ADP CONJ"
"876"	"ADP ADP PRT"
"877"	"ADP CONJ VERB"
"878"	"ADP PRT ADP"
"879"	"ADP PRT DET"
"880"	"ADP PRT NOUN"
"881"	"ADP PRT NUM"
"882"	"ADP PRT PRON"
"883"	"ADP PRT PRT"
"884"	"ADV DET CONJ"
"885"	"ADV NUM PRT"
"886"	"ADV PRT NUM"
"887"	"CONJ ADP ADP"
"888"	"CONJ ADP CONJ"
"889"	"CONJ ADP PRT"
"890"	"CONJ CONJ CONJ"
"891"	"CONJ DET CONJ"
"892"	"CONJ PRT NUM"
"893"	"DET ADP ADP"
"894"	"DET ADP PRT"
"895"	"DET CONJ ADP"
"896"	"DET CONJ CONJ"
"897"	"DET DET DET"
"898"	"DET DET NUM"
"899"	"DET NUM ADP"
"900"	"DET NUM ADV"
"901"	"DET NUM PRON"
"902"	"DET NUM VERB"
"903"	"DET PRON NUM"
"904"	"DET PRT NOUN"
"905"	"NUM ADJ CONJ"
"906"	"NUM ADJ NUM"
"907"	"NUM ADP ADV"
"908"	"NUM ADV CONJ"
"909"	"NUM ADV PRON"
"910"	"NUM ADV PRT"
"911"	"NUM CONJ PRT"
"912"	"NUM NUM ADJ"
"913"	"NUM NUM ADV"
"914"	"NUM NUM PRON"
"915"	"NUM PRON NUM"
"916"	"NUM PRT NOUN"
"917"	"NUM VERB NOUN"
"918"	"NUM VERB NUM"
"919"	"PRON DET DET"
"920"	"PRON NUM PRON"
"921"	"PRON NUM PRT"
"922"	"PRON NUM VERB"
"923"	"PRON PRT NUM"
"924"	"PRT ADJ NUM"
"925"	"PRT ADP PRT"
"926"	"PRT CONJ NUM"
"927"	"PRT DET NUM"
"928"	"PRT NOUN ADJ"
"929"	"PRT NOUN NUM"
"930"	"PRT NOUN PRON"
"931"	"PRT NOUN PRT"
"932"	"PRT NUM ADV"
"933"	"PRT NUM CONJ"
"934"	"PRT NUM NUM"
"935"	"PRT NUM PRON"
"936"	"PRT NUM VERB"
"937"	"PRT PRT ADP"
"938"	"PRT PRT DET"
"939"	"PRT PRT NOUN"
"940"	"PRT PRT NUM"
"941"	"PRT PRT PRT"
"942"	"VERB NUM CONJ"
